"","permno","ticker","cusip","company_name","exchange"
"403",12323,"CCG","13466Y10","CAMPUS CREST COMMUNITIES INC","NYSE"
"404",12324,"MY","16951C10","CHINA MING YANG WIND POWER GROUP","NYSE"
"405",12325,"DQ","23703Q10","DAQO NEW ENERGY CORP","NYSE"
"406",12325,"DQ","23703Q20","DAQO NEW ENERGY CORP","NYSE"
"407",12329,"EFC","28852230","ELLINGTON FINANCIAL LLC","NYSE"
"408",12330,"EXAM","30066A10","EXAMWORKS GROUP INC","NYSE"
"409",12332,"HBM","44362810","HUDBAY MINERALS INC","NYSE"
"410",12337,"SHP","81943P10","SHANGPHARMA CORP","NYSE"
"411",12339,"XRS","87408010","TAL EDUCATION GROUP","NYSE"
"412",12339,"TAL","87408010","TAL EDUCATION GROUP","NYSE"
"413",12340,"TOWR","89182610","TOWER INTERNATIONAL INC","NYSE"
"414",12342,"BOX","G7997810","SEACUBE CONTAINER LEASING LTD","NYSE"
"415",12345,"LYB","N5374510","LYONDELLBASELL INDUSTRIES NV","NYSE"
"416",12364,"ARX","00776710","AEROFLEX HOLDING CORP","NYSE"
"417",12365,"BITA","09172710","BITAUTO HOLDINGS LTD","NYSE"
"418",12366,"BAH","09950210","BOOZ ALLEN HAMILTON HOLDING CORP","NYSE"
"419",12367,"XNY","16950W10","CHINA XINIYA FASHION LIMITED","NYSE"
"420",12367,"XNY","16950W11","CHINA XINIYA FASHION LTD","NYSE"
"421",12367,"XNY","16950W20","CHINA XINIYA FASHION LTD","AMEX"
"422",12367,"DXF","26605Q10","DUNXIN FINANCIAL HOLDINGS LTD","AMEX"
"423",12369,"GM","37045V10","GENERAL MOTORS CO","NYSE"
"424",12373,"HHC","44267D10","HOWARD HUGHES CORP","NYSE"
"425",12374,"IPHI","45772F10","INPHI CORP","NYSE"
"426",12376,"KMF","48661E10","KAYNE ANDERSON MIDSTREAM ENERGY","NYSE"
"427",12377,"NOAH","65487X10","NOAH HOLDINGS LTD","NYSE"
"428",12380,"PCYG","70021530","PARK CITY GROUP INC","AMEX"
"429",12384,"SEMG","81663A10","SEMGROUP CORP","NYSE"
"430",12385,"SMFG","86562M20","SUMITOMO MITSUI FINANCIAL GROUP","NYSE"
"431",12388,"SYSW","87205810","SYSWIN INC","NYSE"
"432",12389,"TPLM","89600B20","TRIANGLE PETROLEUM CORP","AMEX"
"433",12390,"XUE","98418W10","XUEDA EDUCATION GROUP","NYSE"
"434",12391,"CMRE","Y1771G10","COSTAMARE INC","NYSE"
"435",12395,"RHC","76714710","RIO HOTEL & CASINO INC","NYSE"
"436",12431,"IR","45686610","INGERSOLL-RAND","NYSE"
"437",12431,"IR","G4776G10","INGERSOLL RAND CO","NYSE"
"438",12431,"IR","G4779110","INGERSOLL RAND PLC","NYSE"
"439",12437,"ABH","00368720","ABITIBIBOWATER INC","NYSE"
"440",12437,"RFP","76117W10","RESOLUTE FOREST PRODUCTS INC","NYSE"
"441",12439,"AVL","05347010","AVALON RARE METALS INC","AMEX"
"442",12440,"CTP","22945C10","CTPARTNERS EXECUTIVE SEARCH INC","AMEX"
"443",12444,"DANG","26833A10","E-COMMERCE CHINA DANGDANG INC","NYSE"
"444",12446,"FXCM","30269310","FXCM INC","NYSE"
"445",12446,"FXCM","30269320","FXCM INC","NYSE"
"446",12447,"AG","32076V10","FIRST MAJESTIC SILVER CORP","NYSE"
"447",12448,"FRC","33616C10","FIRST REPUBLIC BANK SAN FRANCISC","NYSE"
"448",12449,"FLT","33904110","FLEETCOR TECHNOLOGIES INC","NYSE"
"449",12450,"FRF","34954W10","FORTEGRA FINANCIAL CORP","NYSE"
"450",12451,"GCAP","36268W10","GAIN CAPITAL HOLDINGS INC","NYSE"
"451",12452,"INFU","45685K10","INFUSYSTEM HOLDINGS INC","AMEX"
"452",12454,"ISS","46489B10","ISOFTSTONE HOLDINGS LTD","NYSE"
"453",12455,"LAS","52635310","LENTUO INTERNATIONAL INC","NYSE"
"454",12456,"MMI","62009710","MOTOROLA MOBILITY HOLDINGS INC","NYSE"
"455",12458,"IAD","45747010","INLAND STEEL CO","NYSE"
"456",12458,"IAD","45747210","INLAND STEEL IND","NYSE"
"457",12458,"RT","78375P10","RYERSON TULL INC.","NYSE"
"458",12458,"RYI","78375P10","RYERSON TULL INC.","NYSE"
"459",12464,"QRE","74734R10","QR ENERGY LP","NYSE"
"460",12473,"SWFT","87074U10","SWIFT TRANSPORTATION CO","NYSE"
"461",12473,"KNX","49904910","KNIGHT-SWIFT TRANSPORTATION HOLD","NYSE"
"462",12476,"TRGP","87612G10","TARGA RESOURCES CORP","NYSE"
"463",12477,"WD","93148P10","WALKER & DUNLOP INC","NYSE"
"464",12478,"YOKU","98742U10","YOUKU.COM INC","NYSE"
"465",12490,"IBM","45920010","INTL BUS MACH","NYSE"
"466",12503,"HR","45957810","INTL HARVESTER","NYSE"
"467",12503,"NAV","63890110","NAVISTAR INTL","NYSE"
"468",12503,"NAV","63934E10","NAVISTAR INTERNATIONAL","NYSE"
"469",12504,"BKC","02432710","AMER BNK OF CONN","AMEX"
"470",12511,"IMA","45245410","MALLINCKRODT INCORPORATED","NYSE"
"471",12511,"MKG","56122610","MALLINCKRODT INCORPORATED","NYSE"
"472",12511,"MKG","56123210","MALLINCKRODT INCORPORATED","NYSE"
"473",12513,"AAT","02401310","AMERICAN ASSETS TRUST INC","NYSE"
"474",12515,"BKU","06652K10","BANKUNITED INC","NYSE"
"475",12521,"DMD","24802N10","DEMAND MEDIA INC","NYSE"
"476",12521,"DMD","24802N20","DEMAND MEDIA INC","NYSE"
"477",12521,"LFGR","52177G10","LEAF GROUP LTD","NYSE"
"478",12521,"LEAF","52177G10","LEAF GROUP LTD","NYSE"
"479",12527,"IBIO","45103310","IBIO INC","AMEX"
"480",12527,"IBIO","45103320","IBIO INC","AMEX"
"481",12528,"MCC","58503F10","MEDLEY CAPITAL CORP","NYSE"
"482",12539,"ABI","02445610","AMER BANKERS INS","NYSE"
"483",12540,"AGRO","L0084910","ADECOAGRO SA","NYSE"
"484",12541,"INXN","N4727910","INTERXION HOLDING NV","NYSE"
"485",12542,"NLSN","N6321810","NIELSEN HOLDINGS NV","NYSE"
"486",12542,"NLSN","G6518L10","NIELSEN HOLDINGS PLC","NYSE"
"487",12546,"N","45325840","INCO LIMITED","NYSE"
"488",12556,"GPL","39115V10","GREAT PANTHER SILVER LTD","AMEX"
"489",12557,"IFT","45283410","IMPERIAL HOLDINGS INC","NYSE"
"490",12557,"EMG","29102N10","EMERGENT CAPITAL INC","NYSE"
"491",12558,"KMI","49456B10","KINDER MORGAN INC","NYSE"
"492",12559,"NPTN","64051T10","NEOPHOTONICS CORP","NYSE"
"493",12560,"JMF","67074U10","NUVEEN ENERGY MLP TOTAL RETURN F","NYSE"
"494",12566,"INN","86608210","SUMMIT HOTEL PROPERTIES INC","NYSE"
"495",12569,"WRN","95805Y10","WESTERN COPPER CORP","AMEX"
"496",12569,"WRN","95805V10","WESTERN COPPER AND GOLD CORP","AMEX"
"497",12570,"IIN","46047010","INTL TEL & TEL","NYSE"
"498",12570,"IIN","45067910","ITT CP","NYSE"
"499",12570,"IIN","45091110","ITT INDUSTRIES INC","NYSE"
"500",12570,"ITT","45091110","ITT INDUSTRIES INC","NYSE"
"501",12570,"ITT","45091120","ITT CORP","NYSE"
"502",12570,"ITT","45073V10","ITT CORP","NYSE"
"503",12572,"ZA","98982X10","ZUOAN FASHION LTD","NYSE"
"504",12572,"ZA","98982X20","ZUOAN FASHION LTD","NYSE"
"505",12591,"APO","03761230","APOLLO GLOBAL MANAGEMENT LLC","NYSE"
"506",12592,"BONE","05644R10","BACTERIN INTERNATIONAL HOLDINGS","AMEX"
"507",12592,"BONE","05644R20","BACTERIN INTERNATIONAL HOLDINGS","AMEX"
"508",12592,"XTNT","98420P10","XTANT MEDICAL HOLDINGS INC","AMEX"
"509",12592,"XTNT","98420P30","XTANT MEDICAL HOLDINGS INC","AMEX"
"510",12599,"XG","30227B10","EXTORRE GOLD MINES LTD","AMEX"
"511",12615,"FF","36116M10","FUTUREFUEL CORP","NYSE"
"512",12622,"HCA","40412C10","HCA HOLDINGS INC","NYSE"
"513",12623,"HII","44641310","HUNTINGTON INGALLS INDUSTRIES IN","NYSE"
"514",12626,"JWL","47719610","JEWEL CO","NYSE"
"515",12629,"MX","55933J20","MAGNACHIP SEMICONDUCTOR CORP","NYSE"
"516",12636,"QIHU","74734M10","QIHOO 360 TECHNOLOGY CO LTD","NYSE"
"517",12637,"VOG","92911K10","VOYAGER OIL & GAS INC","AMEX"
"518",12637,"EOX","29101U10","VOYAGER OIL & GAS INC","AMEX"
"519",12637,"EOX","29101U20","EMERALD OIL INC","AMEX"
"520",12637,"EOX","29101U40","EMERALD OIL INC","AMEX"
"521",12641,"AL","00912X30","AIR LEASE CORP","NYSE"
"522",12644,"UAN","12663310","CVR PARTNERS LP","NYSE"
"523",12645,"ELLI","28849P10","ELLIE MAE INC","AMEX"
"524",12650,"KSU","48517010","KANSAS CITY SOUTHN INDS INC","NYSE"
"525",12650,"KSU","48517030","KANSAS CITY SOUTHN INDS INC","NYSE"
"526",12660,"GNC","36191G10","GNC ACQUISITION HOLDINGS INC","NYSE"
"527",12663,"LON","54179W10","LONCOR RESOURCES INC","AMEX"
"528",12667,"MDGN","58436Q20","MEDGENICS INC","AMEX"
"529",12668,"APTS","74039L10","PREFERRED APARTMENT COMMUNITIES","AMEX"
"530",12679,"SDT","80007T10","SANDRIDGE MISSISSIPPIAN TRUST I","NYSE"
"531",12680,"SQNS","81732310","SEQUANS COMMUNICATIONS SA","NYSE"
"532",12681,"STIR","85254J10","STAG INDUSTRIAL INC","NYSE"
"533",12681,"STAG","85254J10","STAG INDUSTRIAL INC","NYSE"
"534",12682,"TMS","87261Q10","TMS INTERNATIONAL CORP","NYSE"
"535",12683,"TLLP","88160T10","TESORO LOGISTICS LP","NYSE"
"536",12683,"ANDX","03350F10","ANDEAVOR LOGISTICS LP","NYSE"
"537",12684,"ARCO","G0457F10","ARCOS DORADOS HOLDINGS INC","NYSE"
"538",12687,"TEU","Y0967510","BOX SHIPS INC","NYSE"
"539",12718,"BRP","11283W10","BROOKFIELD RESIDENTIAL PPTY","NYSE"
"540",12719,"ACTV","00506D10","ACTIVE NETWORK INC","NYSE"
"541",12720,"ZX","16951E10","CHINA ZENIX AUTO INTERNATIONAL L","NYSE"
"542",12742,"LNKD","53578A10","LINKEDIN CORP","NYSE"
"543",12743,"LPR","54222A10","LONE PINE RESOURCES INC","NYSE"
"544",12745,"NGL","62913M10","NGL ENERGY PARTNERS LP","NYSE"
"545",12746,"NQ","64118U10","NETQIN MOBILE INC","NYSE"
"546",12746,"LKM","53577L10","LINK MOTION INC","NYSE"
"547",12747,"NMFC","64755110","NEW MOUNTAIN FINANCE CORP","NYSE"
"548",12749,"KM","48258410","K MART CORP","NYSE"
"549",12751,"FENG","71910C10","PHOENIX NEW MEDIA LTD","NYSE"
"550",12755,"QRM","74836T10","QUEST RARE MINERALS LTD","AMEX"
"551",12756,"RLJ","74965L10","RLJ LODGING TRUST","NYSE"
"552",12759,"RENN","75989210","RENREN INC","NYSE"
"553",12759,"RENN","75989220","RENREN INC","NYSE"
"554",12760,"RVM","76150520","REVETT MINERALS INC","AMEX"
"555",12781,"LG","50558810","LACLEDE GAS CO","NYSE"
"556",12781,"LG","50559710","LACLEDE GROUP INC","NYSE"
"557",12781,"SR","84857L10","SPIRE INC","NYSE"
"558",12782,"SMF","79471T10","SALIENT MLP & ENERGY INFRASTRUCT","NYSE"
"559",12783,"THR","88362T10","THERMON GROUP HOLDINGS INC","NYSE"
"560",12784,"TTTM","89853X30","T3 MOTION INC","AMEX"
"561",12785,"UAM","91338E10","UNIVERSAL AMERICAN CORPORATION","NYSE"
"562",12786,"VOC","91829B10","VOC ENERGY TRUST","NYSE"
"563",12787,"FSL","G3727Q10","FREESCALE SEMICONDUCTOR HOLDINGS","NYSE"
"564",12788,"KOS","G5315B10","KOSMOS ENERGY LTD","NYSE"
"565",12789,"AMPE","03209T10","AMPIO PHARMACEUTICALS INC","AMEX"
"566",12796,"SAVE","84857710","SPIRIT AIRLINES INC","NYSE"
"567",12811,"AXX","02576210","AMERN EXPLORATN","AMEX"
"568",12811,"AX","02576210","AMERN EXPLORATN","AMEX"
"569",12811,"AX","02576280","AMERICAN EXPLORATION COMPANY","AMEX"
"570",12828,"MITT","00122810","AG MORTGAGE INVESTMENT TRUST INC","NYSE"
"571",12835,"RATE","06647F10","BANKRATE INC","NYSE"
"572",12839,"EMO","18469P10","CLEARBRIDGE ENERGY MLP OPPORTUNI","NYSE"
"573",12840,"LODE","20575010","COMSTOCK MINING INC","AMEX"
"574",12840,"LODE","20575020","COMSTOCK MINING INC","AMEX"
"575",12865,"FIO","36112J10","FUSION-IO INC","NYSE"
"576",12872,"MPC","56585A10","MARATHON PETROLEUM CORP","NYSE"
"577",12873,"P","69835410","PANDORA MEDIA INC","NYSE"
"578",12877,"PTGI","74192930","PRIMUS TELECOMMUNICATIONS GP","NYSE"
"579",12877,"PTGI","74443P10","PTGI HOLDING INC","NYSE"
"580",12877,"HCHC","40413910","HC2 HOLDINGS INC","AMEX"
"581",12878,"TAOM","87600Y10","TAOMEE HOLDINGS LTD","NYSE"
"582",12879,"VHS","92203620","VANGUARD HEALTH SYSTEMS INC.","NYSE"
"583",12888,"LCE","54229010","LONE STAR IND","NYSE"
"584",12892,"AMID","02752P10","AMERICAN MIDSTREAM PARTNERS LP","NYSE"
"585",12893,"AMTG","03763V10","APOLLO RESIDENTIAL MORTGAGE INC","NYSE"
"586",12894,"CJES","12467B30","C&J ENERGY SERVICES INC","NYSE"
"587",12894,"CJES","G3164Q10","CJ ENERGY SERVICES LTD","NYSE"
"588",12900,"OILT","67804910","OILTANKING PARTNERS LP","NYSE"
"589",12903,"SARA","80352110","SARATOGA RESOURCES INC","AMEX"
"590",12905,"SXC","86722A10","SUNCOKE ENERGY INC","NYSE"
"591",12906,"SYRG","87164P10","SYNERGY RESOURCES CORP","AMEX"
"592",12906,"SRCI","78470V10","SRC ENERGY INC","AMEX"
"593",12907,"TEA","87819P10","TEAVANA HOLDINGS INC","NYSE"
"594",12908,"WAIR","95081410","WESCO AIRCRAFT HOLDINGS INC","NYSE"
"595",12933,"MEI","55271210","MEI DIVERSIFIED","NYSE"
"596",12952,"LSG","51072810","LAKE SHORE GOLD CORP","AMEX"
"597",12954,"PPP","74164W10","PRIMERO MINING CORP","NYSE"
"598",12957,"PER","80007A10","SANDRIDGE PERMIAN TRUST","NYSE"
"599",12972,"TSU","87923810","TELECELULAR SUL. PARTIC.","NYSE"
"600",12972,"TSU","88706P10","TIM PARTICIPACOES SA","NYSE"
"601",12972,"TSU","88706P20","TIM PARTICIPACOES SA","NYSE"
"602",12974,"FIF","33738C10","FIRST TRUST ENERGY INFRASTRUCTUR","NYSE"
"603",12976,"MZ","55613910","MACY, RH","NYSE"
"604",12981,"FBHS","34964C10","FORTUNE BRANDS HOME & SECURITY","NYSE"
"605",12982,"FSM","34991510","FORTUNA SILVER MINES INC","NYSE"
"606",12994,"FNV","35185810","FRANCO-NEVADA CORP","NYSE"
"607",13003,"VER","92339V10","VEREIT INC","NYSE"
"608",13012,"MHT","56287610","MANHATTAN INDS","NYSE"
"609",13018,"XLS","30162A10","EXELIS INC","NYSE"
"610",13019,"GNE","37228420","GENIE ENERGY LTD","NYSE"
"611",13034,"TTP","89148H10","TORTOISE PIPELINE & ENERGY FUND","NYSE"
"612",13035,"XYL","98419M10","XYLEM INC","NYSE"
"613",13056,"AM","02637510","AMERICAN GREETINGS CORP","NYSE"
"614",13077,"CHKR","16518510","CHESAPEAKE GRANITE WASH TRUST","NYSE"
"615",13078,"DDMG","25386U10","DIGITAL DOMAIN MEDIA GROUP INC","NYSE"
"616",13079,"NDRO","29269K10","ENDURO ROYALTY TRUST","NYSE"
"617",13079,"PVL","71425H10","PERMIANVILLE ROYALTY TRUST","NYSE"
"618",13080,"IMPV","45321L10","IMPERVA INC","NYSE"
"619",13081,"INVN","46123D20","INVENSENSE INC","NYSE"
"620",13083,"LRE","50214A10","LRR ENERGY LP","NYSE"
"621",13084,"MN","56382Q10","MANNING AND NAPIER INC","NYSE"
"622",13085,"VAC","57164Y10","MARRIOTT VACATIONS WORLDWIDE COR","NYSE"
"623",13093,"RNF","76011310","RENTECH NITROGEN PARTNERS LP","NYSE"
"624",13097,"TGD","88741P10","TIMMINS GOLD CORP","AMEX"
"625",13097,"ALO","01627X10","ALIO GOLD INC","AMEX"
"626",13100,"MA","57777810","MAY DEPT STORES CO","NYSE"
"627",13100,"MAY","57777810","MAY DEPT STORES CO","NYSE"
"628",13103,"DLPH","G2782310","DELPHI AUTOMOTIVE PLC","NYSE"
"629",13103,"APTV","G6095L10","APTIV PLC","NYSE"
"630",13104,"PACD","L7257P10","PACIFIC DRILLING SA","NYSE"
"631",13113,"LLEX","53240320","LILIS ENERGY INC","AMEX"
"632",13116,"BCEI","09779310","BONANZA CREEK ENERGY INC","NYSE"
"633",13116,"BCEI","09779340","BONANZA CREEK ENERGY INC","NYSE"
"634",13119,"MYG","57859210","MAYTAG CO","NYSE"
"635",13121,"ETAK","28620220","ELEPHANT TALK COMMUNICATIONS INC","AMEX"
"636",13121,"TEUM","69946T10","PARETEUM CORP","AMEX"
"637",13121,"TEUM","69946T20","PARETEUM CORP","AMEX"
"638",13123,"NRGM","45671U10","INERGY MIDSTREAM LP","NYSE"
"639",13123,"CMLP","22637810","CRESTWOOD MIDSTREAM PARTNERS LP","NYSE"
"640",13124,"LPI","51680610","LAREDO PETROLEUM HOLDINGS INC","NYSE"
"641",13133,"RRMS","77714910","ROSE ROCK MIDSTREAM LP","NYSE"
"642",13134,"RSE","77928710","ROUSE PROPERTIES INC","NYSE"
"643",13135,"MP","58123810","MCINTYRE MINES","NYSE"
"644",13139,"SN","79970Y10","SANCHEZ ENERGY CORP","NYSE"
"645",13140,"TAS","87652B10","TASMAN METALS LTD","AMEX"
"646",13141,"WPX","98212B10","WPX ENERGY INC","NYSE"
"647",13142,"KORS","G6075410","MICHAEL KORS HOLDINGS LTD","NYSE"
"648",13145,"GZT","M4793C10","GAZIT GLOBE LTD","NYSE"
"649",13172,"BOXC","11282310","BROOKFIELD OFFICE PROPERTIES CAN","NYSE"
"650",13181,"GWRE","40171V10","GUIDEWIRE SOFTWARE INC","NYSE"
"651",13185,"JE","48213W10","JUST ENERGY GROUP INC","NYSE"
"652",13188,"POST","73744610","POST HOLDINGS INC","NYSE"
"653",13191,"PVG","74139C10","PRETIUM RESOURCES INC","NYSE"
"654",13196,"RLGT","75025X10","RADIANT LOGISTICS INC","AMEX"
"655",13204,"ARP","04941A10","ATLAS RESOURCE PARTNERS LP","NYSE"
"656",13206,"CPAC","15126Q10","CEMENTOS PACASMAYO (I)","NYSE"
"657",13206,"CPAC","15126Q20","CEMENTOS PACASMAYO SAA","NYSE"
"658",13209,"SRF","23164R10","CUSHING ROYALTY AND INCOME FUND","NYSE"
"659",13209,"SRF","23162T10","CUSHING ENERGY INCOME FUND","NYSE"
"660",13210,"EPAM","29414B10","EPAM SYSTEMS INC","NYSE"
"661",13216,"AMV","03234330","AMVESTORS FINANCIAL CORP","NYSE"
"662",13222,"FX","36120210","FX ALLIANCE INC","NYSE"
"663",13225,"GSE","36191X10","GSE HOLDING INC","NYSE"
"664",13227,"GWAY","39679B10","GREENWAY MEDICAL TECHNOLOGIES IN","NYSE"
"665",13232,"RVR","02710710","AMER LAND CRUISE","AMEX"
"666",13232,"RVR","22878710","CRUISE AMERICA","AMEX"
"667",13244,"MTDR","57648520","MATADOR RESOURCES CO","NYSE"
"668",13249,"PRLB","74371310","PROTO LABS INC","NYSE"
"669",13250,"RNDY","77926810","ROUNDYS INC","NYSE"
"670",13253,"SLCA","90346E10","US SILICA HOLDINGS INC","NYSE"
"671",13255,"AVG","N0783110","AVG TECHNOLOGIES NV","NYSE"
"672",13281,"AXX","01434T10","ALDERON RESOURCE CORP","AMEX"
"673",13283,"AMZ","02725810","AMERICAN LIST","AMEX"
"674",13284,"ALSN","01973R10","ALLISON TRANSMISSION HOLDINGS IN","NYSE"
"675",13285,"BNNY","03600T10","ANNIE S INC","NYSE"
"676",13290,"MUN","62632010","PREMIUMWEAR INC","NYSE"
"677",13290,"PWA","74090910","PREMIUMWEAR INC","NYSE"
"678",13292,"DWRE","24802Y10","DEMANDWARE INC","NYSE"
"679",13294,"ET","30064K10","EXACTTARGET INC","NYSE"
"680",13298,"MM","60040N10","MILLENNIAL MEDIA INC","NYSE"
"681",13299,"NSM","63861C10","NATIONSTAR MORTGAGE HOLDINGS INC","NYSE"
"682",13302,"RM","75902K10","REGIONAL MANAGEMENT CORP","NYSE"
"683",13303,"NL","62915640","NL IND INC","NYSE"
"684",13305,"RXN","76169B10","REXNORD CORP","NYSE"
"685",13309,"SIR","81618T10","SELECT INCOME REIT","NYSE"
"686",13314,"VNTV","92210H10","VANTIV INC","NYSE"
"687",13314,"WP","98155810","WORLDPAY INC","NYSE"
"688",13315,"VIPS","92763W10","VIPSHOP HOLDINGS LTD","NYSE"
"689",13316,"VCRA","92857F10","VOCERA COMMUNICATIONS INC","NYSE"
"690",13317,"WHZ","96638810","WHITING USA TRUST II","NYSE"
"691",13318,"YELP","98581710","YELP INC","NYSE"
"692",13319,"GLOG","G3758510","GASLOG LTD","NYSE"
"693",13331,"AQ","00489C10","ACQUITY GROUP LTD","AMEX"
"694",13332,"ACRE","04013V10","ARES COMMERCIAL REAL ESTATE CORP","NYSE"
"695",13336,"EDG","28014Q10","EDGEN GROUP INC","NYSE"
"696",13337,"FET","34984V10","FORUM ENERGY TECHNOLOGIES INC","NYSE"
"697",13340,"GIG","37517Y10","GIGOPTIX INC","AMEX"
"698",13340,"GIG","37518Q10","GIGPEAK INC","AMEX"
"699",13342,"BLOX","45672H10","INFOBLOX INC","NYSE"
"700",13343,"MRC","55345K10","MRC GLOBAL INC","NYSE"
"701",13349,"MPO","59804T10","MIDSTATES PETROLEUM CO INC","NYSE"
"702",13349,"MPO","59804T30","MIDSTATES PETROLEUM CO INC","NYSE"
"703",13350,"NCQ","66988K10","NOVACOPPER INC","AMEX"
"704",13350,"TMQ","89621C10","TRILOGY METALS INC","AMEX"
"705",13352,"OAK","67400120","OAKTREE CAPITAL GROUP LLC","NYSE"
"706",13353,"PBA","70632710","PEMBINA PIPELINE CORP","NYSE"
"707",13354,"DR","63565510","NATL DISTILLERS","NYSE"
"708",13354,"CUE","74763310","QUANTUM CHEM CP","NYSE"
"709",13356,"PSX","71854610","PHILLIPS 66","NYSE"
"710",13358,"RPAI","76131V20","RETAIL PROPERTIES OF AMERICA INC","NYSE"
"711",13365,"SDR","80007V10","SANDRIDGE MISSISSIPPIAN TRUST II","NYSE"
"712",13367,"TUMI","89969Q10","TUMI HOLDINGS INC","NYSE"
"713",13384,"EVER","29977G10","EVERBANK FINANCIAL CORP","NYSE"
"714",13385,"IMUC","45253610","IMMUNOCELLULAR THERAPEUTICS LTD","AMEX"
"715",13385,"IMUC","45253620","IMMUNOCELLULAR THERAPEUTICS LTD","AMEX"
"716",13388,"ROYT","69410310","PACIFIC COAST OIL TRUST","NYSE"
"717",13391,"PDH","71672U10","PETROLOGISTICS LP","NYSE"
"718",13396,"TAHO","87386810","TAHOE RESOURCES INC","NYSE"
"719",13399,"TLYS","88688510","TILLY'S INC","NYSE"
"720",13400,"WAGE","93042710","WAGEWORKS INC","NYSE"
"721",13401,"WMC","95790D10","WESTERN ASSET MORTGAGE CAPITAL C","NYSE"
"722",13425,"CNCO","15132H10","CENCOSUD SA","NYSE"
"723",13429,"ALEX","01449110","ALEXANDER & BALDWIN INC","NYSE"
"724",13430,"BKW","12122010","BURGER KING WORLDWIDE INC","NYSE"
"725",13432,"EQM","26885B10","EQT MIDSTREAM PARTNERS LP","NYSE"
"726",13438,"GSV","38073810","GOLD STANDARD VENTURES CORP","AMEX"
"727",13439,"HTA","42225P10","HEALTHCARE TRUST OF AMERICA INC","NYSE"
"728",13439,"HTA","42225P50","HEALTHCARE TRUST OF AMERICA INC","NYSE"
"729",13447,"NOW","81762P10","SERVICENOW INC","NYSE"
"730",13452,"TROX","Q9235V10","TRONOX INC","NYSE"
"731",13500,"AMRE","03216B20","AMREIT INC","NYSE"
"732",13502,"EGL","29285W10","ENGILITY HOLDINGS INC","NYSE"
"733",13502,"EGL","29286C10","ENGILITY HOLDINGS INC","NYSE"
"734",13508,"NGVC","63888U10","NATURAL GROCERS BY VITAMIN COTTA","NYSE"
"735",13509,"NTI","66582610","NORTHERN TIER ENERGY LP","NYSE"
"736",13511,"PANW","69743510","PALO ALTO NETWORKS","NYSE"
"737",13543,"GMED","37957720","GLOBUS MEDICAL INC","NYSE"
"738",13544,"HCLP","42833710","HI-CRUSH PARTNERS LP","NYSE"
"739",13545,"SAND","80013R20","SANDSTORM GOLD LTD","AMEX"
"740",13546,"SVLC","82836510","SILVERCREST MINES INC","AMEX"
"741",13547,"MANU","G5784H10","MANCHESTER UNITED PLC","NYSE"
"742",13557,"NPH","65704510","N AMER PHIL","NYSE"
"743",13567,"ADT","00101J10","ADT CORP","NYSE"
"744",13569,"BXE","07831410","BELLATRIX EXPLORATION LTD","AMEX"
"745",13569,"BXE","07831450","BELLATRIX EXPLORATION LTD","NYSE"
"746",13576,"BSMX","40053C10","GRUPO FINANCIERO SANTANDER","NYSE"
"747",13576,"BSMX","05969B10","BANCO SANTANDER MEXICO SA INSTIT","NYSE"
"748",13577,"HY","44917210","HYSTER-YALE MATERIALS HANDLING I","NYSE"
"749",13579,"NBHC","63370710","NATIONAL BANK HOLDINGS CORP","NYSE"
"750",13580,"SRC","84860F10","SPIRIT REALTY CAPITAL INC","NYSE"
"751",13583,"SMLP","86614210","SUMMIT MIDSTREAM PARTNERS LP","NYSE"
"752",13584,"SUSP","86923910","SUSSER PETROLEUM PARTNERS LP","NYSE"
"753",13584,"SUN","86765K10","SUNOCO LP","NYSE"
"754",13585,"TRLA","89788810","TRULIA INC","NYSE"
"755",13586,"PNR","H6169Q10","PENTAIR LTD","NYSE"
"756",13586,"PNR","G7S00T10","PENTAIR PLC","NYSE"
"757",13604,"BERY","08579W10","BERRY PLASTICS GROUP INC","NYSE"
"758",13610,"OLN","68066520","OLIN CP","NYSE"
"759",13614,"JMI","47200B10","JAVELIN MORTGAGE INVESTMENT","NYSE"
"760",13615,"LGP","52481410","LEHIGH GAS PARTNERS","NYSE"
"761",13615,"CAPL","22758A10","CROSSAMERICA PARTNERS LP","NYSE"
"762",13616,"LOCK","53224V10","LIFELOCK INC","NYSE"
"763",13617,"LXFR","55067810","LUXFER HOLDINGS PLC","NYSE"
"764",13618,"MPLX","55336V10","MPLX LP","NYSE"
"765",13621,"PBYI","74587V10","PUMA BIOTECHNOLOGY INC","NYSE"
